,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
1421,-80.0032,-67.76374,-64.55693,-68.38301,-59.2727,-70.685,-71.4519,-70.48095,75.91403651,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.00733838,18.20733838
1422,-81.97417,-67.76894,-64.96764,-69.47575,-59.06442,-73.53236,-68.2345,-71.23637,75.96585345,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.02015143,18.22015143
1423,-88.468,-65.98961,-66.00555,-71.94502,-59.25347,-78.51782,-66.20011,-74.34985,76.01827073,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.03296447,18.23296447
1424,-100.67107,-64.49408,-66.64301,-73.5392,-59.84948,-80.10306,-65.22041,-75.77796,76.07048869,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.04577752,18.24577752
1425,-86.45438,-64.11324,-66.16315,-71.11201,-60.5778,-74.38078,-64.9444,-79.37952,76.12489939,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.05859056,18.25859056
1426,-79.88966,-64.76104,-65.18007,-68.85686,-61.68332,-70.47192,-65.3387,-80.53842,76.17801952,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.07140361,18.27140361
1427,-77.85928,-66.60448,-64.83676,-67.71741,-62.68015,-66.93057,-66.41312,-77.81919,76.23375511,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.08421666,18.28421666
1428,-77.46268,-69.58061,-65.48228,-67.9305,-63.98977,-64.71834,-67.53382,-75.58867,76.2869873,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.0970297,18.2970297
1429,-78.9641,-71.33282,-66.89655,-69.41862,-64.54441,-62.93608,-69.22524,-73.9566,76.34061599,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.10984275,18.30984275
1430,-82.32504,-68.35509,-67.95065,-71.27299,-64.69735,-61.89507,-69.12154,-72.39904,76.39802122,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.12265579,18.32265579
1431,-85.59605,-65.70428,-66.24214,-69.7654,-64.13657,-61.35984,-67.67489,-71.08058,76.45270538,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.13546884,18.33546884
1432,-80.17018,-64.69294,-63.47808,-66.56133,-63.23611,-61.19215,-66.95374,-70.14157,76.5066309,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.14828189,18.34828189
1433,-76.10007,-65.21179,-61.79415,-64.3973,-62.1969,-61.25583,-67.33904,-70.20736,76.56002092,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.16109493,18.36109493
1434,-73.75326,-67.44377,-61.29222,-63.81793,-61.70792,-61.51894,-68.64841,-70.36914,76.61264634,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.17390798,18.37390798
1435,-73.25124,-71.93243,-61.97285,-64.48506,-61.80659,-61.84617,-71.6858,-71.14807,76.66671872,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.18672103,18.38672103
1436,-73.90076,-76.7929,-63.66806,-66.51757,-62.72055,-62.40794,-75.09187,-72.53645,76.72111821,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.19953407,18.39953407
1437,-75.73136,-73.322,-64.95989,-69.88316,-63.86615,-63.17713,-77.08888,-73.95432,76.77515841,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.21234712,18.41234712
1438,-79.69143,-70.40461,-64.86126,-71.67735,-65.42096,-64.62727,-76.92441,-75.27043,76.82973647,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.22516016,18.42516016
1439,-85.80139,-69.30937,-64.03592,-69.74799,-66.06992,-66.63454,-78.35307,-76.86614,76.88190603,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.23797321,18.43797321
1440,-96.64001,-69.79013,-63.64038,-67.92635,-65.52911,-68.85742,-86.36191,-79.49047,76.93663168,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.25078626,18.45078626
1441,-88.56139,-72.19474,-64.22027,-67.30979,-64.48602,-69.51875,-86.22356,-87.41284,76.98888969,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.2635993,18.4635993
1442,-82.6009,-75.59081,-65.80895,-67.86861,-63.36102,-68.31644,-76.9103,-87.33739,77.04434061,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.27641235,18.47641235
1443,-81.54475,-80.51104,-68.41493,-69.88892,-62.38469,-66.87923,-72.89071,-77.49236,77.09854627,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.28922539,18.48922539
1444,-82.34721,-79.52992,-70.52111,-73.18111,-61.73804,-65.4253,-70.49332,-72.039,77.15297103,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.30203844,18.50203844
1445,-82.5053,-75.92744,-69.22682,-74.94238,-61.44417,-64.2003,-69.88536,-68.88512,77.20649076,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.31485149,18.51485149
1446,-84.49895,-74.18646,-66.77119,-72.39259,-61.41821,-63.14455,-70.26247,-67.11102,77.25988865,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.32766453,18.52766453
1447,-84.61338,-74.53133,-65.56245,-70.09941,-61.44062,-62.61453,-72.43467,-66.28421,77.31528473,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.34047758,18.54047758
1448,-84.00555,-76.31453,-65.78301,-69.30022,-61.60546,-62.23546,-74.70525,-66.59572,77.36848927,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.35329062,18.55329062
1449,-84.53386,-77.54716,-67.25584,-69.73842,-61.83031,-61.75378,-77.13085,-67.9157,77.42273402,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.36610367,18.56610367
1450,-84.63055,-76.03996,-68.99608,-70.86182,-61.93489,-62.13974,-74.30391,-70.44466,77.47498322,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.37891672,18.57891672
1451,-85.40739,-75.27386,-69.10619,-71.70536,-62.06276,-62.80155,-71.2329,-77.60352,77.52619076,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.39172976,18.59172976
1452,-86.42599,-75.1313,-68.0496,-71.9584,-62.24765,-63.82679,-69.42608,-90.77404,77.57966399,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.40454281,18.60454281
1453,-89.27847,-77.75356,-67.62051,-72.08474,-62.55865,-65.41916,-69.57817,-80.65305,77.63453603,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.41735585,18.61735585
1454,-92.57623,-84.54436,-68.73611,-73.68068,-63.48693,-67.55711,-70.29803,-75.71823,77.69105601,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.4301689,18.6301689
1455,-99.50485,-93.20425,-70.94518,-77.48747,-64.92144,-69.92544,-71.73131,-74.73244,77.74506474,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.44298195,18.64298195
1456,-89.95112,-81.85401,-74.73717,-82.10202,-66.94483,-72.46837,-74.2094,-74.18413,77.79759073,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.45579499,18.65579499
1457,-85.82963,-78.49107,-77.79862,-82.1255,-68.8906,-74.02896,-78.19789,-73.87133,77.85133362,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.46860804,18.66860804
1458,-82.71245,-77.85201,-77.56798,-79.55807,-71.05313,-73.77637,-83.3253,-74.2947,77.90459704,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.48142108,18.68142108
1459,-82.87486,-79.31258,-76.42096,-77.92197,-72.59098,-72.29892,-84.16134,-75.50011,77.95756888,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.49423413,18.69423413
1460,-83.08303,-84.51825,-75.10226,-77.57007,-74.95877,-70.26692,-79.07661,-76.85538,78.01116538,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.50704718,18.70704718
1461,-86.58719,-85.62914,-73.66031,-77.36538,-74.93036,-68.44565,-77.42506,-78.79307,78.06430054,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.51986022,18.71986022
1462,-93.37808,-81.63289,-72.3986,-77.02409,-77.05276,-66.34966,-75.05093,-82.80083,78.11890745,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.53267327,18.73267327
1463,-94.76416,-77.62289,-72.7939,-76.70509,-84.58306,-64.42542,-74.78721,-82.02967,78.17256451,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.54548631,18.74548631
1464,-86.41656,-75.08509,-73.16605,-76.6407,-79.32602,-63.21137,-74.64101,-75.6359,78.22651505,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.55829936,18.75829936
1465,-81.22539,-73.03062,-72.87754,-74.67909,-72.94711,-62.50091,-72.81638,-72.61935,78.28011274,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.57111241,18.77111241
1466,-77.98885,-71.55737,-70.69028,-72.43803,-68.80102,-61.98814,-71.98598,-70.79218,78.33306217,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.58392545,18.78392545
1467,-76.30707,-71.57309,-68.90472,-70.76326,-66.94265,-61.89404,-71.39944,-70.03292,78.38574219,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.5967385,18.7967385
1468,-76.31738,-72.66064,-68.55373,-70.64841,-65.80895,-62.16157,-71.78931,-69.95602,78.43829751,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.60955154,18.80955154
1469,-78.56035,-75.19396,-69.73109,-71.89116,-65.63962,-62.97382,-73.18581,-71.15286,78.49045873,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.62236459,18.82236459
1470,-82.76003,-79.68026,-72.55931,-74.31964,-66.1356,-64.29246,-75.17762,-73.1672,78.54240394,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.63517764,18.83517764
1471,-90.21009,-86.39861,-76.64439,-79.25921,-67.16544,-65.80408,-76.7433,-75.97252,78.59355712,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.64799068,18.84799068
1472,-96.04039,-81.6715,-82.38677,-91.08253,-68.24402,-68.24534,-80.32601,-80.15224,78.64553571,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.66080373,18.86080373
1473,-85.48244,-77.64933,-81.27075,-91.81797,-69.27222,-70.82059,-84.51348,-85.06997,78.69717789,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.67361677,18.87361677
1474,-83.00043,-76.28447,-78.99693,-82.99406,-69.84543,-72.87093,-87.33997,-89.21112,78.74859071,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.68642982,18.88642982
1475,-81.12992,-76.29185,-78.37852,-79.65596,-69.47393,-74.70918,-83.25323,-95.51998,78.8028481,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.69924287,18.89924287
1476,-81.55347,-77.46658,-79.02409,-79.40061,-68.99028,-75.6678,-77.84556,-102.26842,78.85690928,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.71205591,18.91205591
1477,-83.72862,-82.19633,-81.69284,-81.33905,-68.59108,-76.62398,-76.04696,-85.82283,78.90896416,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.72486896,18.92486896
1478,-86.4403,-92.61658,-87.31991,-86.65334,-69.03848,-75.66661,-74.90704,-82.39737,78.96066928,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.737682,18.937682
1479,-99.54167,-85.555,-83.423,-91.45953,-69.19518,-73.26833,-75.17927,-78.59138,79.01422381,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.75049505,18.95049505
1480,-84.83764,-77.58879,-75.92415,-80.41309,-69.87589,-71.40305,-76.60697,-75.96262,79.06940603,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.7633081,18.9633081
1481,-77.65318,-73.56007,-72.55593,-75.75893,-71.10204,-70.31537,-80.79168,-74.97264,79.12273932,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.77612114,18.97612114
1482,-74.85421,-71.10854,-71.06206,-73.78791,-71.75723,-69.30106,-80.83495,-74.0156,79.1776073,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.78893419,18.98893419
1483,-73.70866,-69.65582,-71.46534,-73.81921,-70.84226,-68.36755,-82.19395,-73.02473,79.23104954,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.80174723,19.00174723
1484,-73.84365,-69.60413,-74.26846,-75.29146,-69.7086,-67.8187,-83.58926,-73.79499,79.2851727,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.81456028,19.01456028
1485,-76.30725,-71.09393,-76.9254,-78.49709,-68.34255,-68.38586,-89.67499,-73.54185,79.33778191,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.82737333,19.02737333
1486,-80.23405,-74.85519,-76.65968,-79.8586,-67.68872,-69.28992,-90.05972,-73.8476,79.39041543,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.84018637,19.04018637
1487,-88.61615,-82.55807,-74.34569,-78.89355,-67.13427,-71.32123,-85.30471,-74.72026,79.44253039,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.85299942,19.05299942
1488,-86.25277,-83.43414,-73.8707,-79.45879,-67.69614,-74.19569,-84.07713,-75.93227,79.49406934,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.86581246,19.06581246
1489,-83.01318,-76.13038,-74.69818,-79.87107,-69.05472,-76.56184,-88.54791,-76.78045,79.54625773,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.87862551,19.07862551
1490,-80.91644,-72.92931,-76.3455,-79.32923,-71.62689,-76.56577,-87.08868,-78.55365,79.59925008,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.89143856,19.09143856
1491,-79.66582,-72.38418,-76.84322,-77.99176,-75.94406,-77.3472,-82.44915,-80.41154,79.65193915,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.9042516,19.1042516
1492,-80.86288,-72.71102,-76.28537,-76.75539,-82.3969,-77.03546,-78.80894,-78.82542,79.70486951,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.91706465,19.11706465
1493,-81.37749,-74.69448,-75.44895,-76.42757,-87.26246,-75.92584,-75.0504,-76.8697,79.75731492,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.92987769,19.12987769
1494,-83.59143,-79.33287,-74.81011,-76.54416,-78.71406,-73.56851,-73.53345,-77.12885,79.80977607,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.94269074,19.14269074
1495,-89.42763,-91.18809,-74.65683,-78.36043,-74.02628,-71.00569,-72.66254,-76.74629,79.86392641,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.95550379,19.15550379
1496,-88.64436,-81.94241,-74.74607,-79.3449,-71.73889,-68.30624,-72.67776,-75.75179,79.91702509,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.96831683,19.16831683
1497,-83.03797,-75.55235,-75.51032,-78.52845,-70.1021,-66.69426,-72.66685,-77.44112,79.96915054,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.98112988,19.18112988
1498,-80.16164,-71.91589,-75.75079,-76.49683,-68.48286,-64.96756,-74.90984,-77.90365,80.02316427,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,20.99394292,19.19394292
1499,-77.82107,-71.00504,-74.11581,-74.12636,-67.13715,-64.06824,-77.47313,-79.52656,80.07551384,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.00675597,19.20675597
1500,-76.72349,-71.52275,-72.41649,-72.28504,-66.41428,-63.82286,-80.35642,-79.86807,80.12905693,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.01956902,19.21956902
1501,-77.11908,-73.50705,-71.83414,-72.12626,-65.83377,-64.52043,-76.24445,-78.01569,80.18206239,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.03238206,19.23238206
1502,-78.44498,-79.45616,-73.00387,-73.5349,-65.66326,-65.27164,-73.6638,-77.27489,80.23734498,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.04519511,19.24519511
1503,-80.76758,-89.75173,-76.35711,-76.78403,-65.92637,-66.5603,-71.9905,-77.50571,80.29040742,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.05800815,19.25800815
1504,-86.31155,-81.43755,-81.95554,-84.42559,-66.3586,-68.52818,-72.23145,-76.94867,80.34325409,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.0708212,19.2708212
1505,-92.38849,-76.71964,-81.84231,-89.04428,-66.53077,-69.79271,-73.19216,-77.11826,80.3960464,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.08363425,19.28363425
1506,-85.37415,-74.80388,-78.12467,-80.73241,-67.25602,-71.06322,-75.19984,-77.27858,80.44941115,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.09644729,19.29644729
1507,-80.56747,-75.16478,-76.21498,-77.60745,-68.29211,-73.23441,-78.59975,-77.62541,80.50259471,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.10926034,19.30926034
1508,-79.8775,-76.24775,-75.96271,-76.70474,-69.58188,-73.51468,-87.81194,-79.46361,80.55615759,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.12207338,19.32207338
1509,-80.73469,-83.09251,-78.20114,-79.16631,-70.80597,-72.67043,-85.86954,-82.3836,80.609164,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.13488643,19.33488643
1510,-83.40347,-110.52386,-81.78733,-82.90409,-72.76891,-70.14676,-78.79395,-83.01482,80.66138601,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.14769948,19.34769948
1511,-90.39365,-81.98563,-83.90498,-95.92153,-72.60036,-68.16569,-75.54121,-84.78416,80.71461463,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.16051252,19.36051252
1512,-91.25887,-75.36334,-78.65376,-82.83692,-70.81129,-65.90506,-73.83284,-81.52686,80.76694584,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.17332557,19.37332557
1513,-81.28024,-72.91516,-74.10683,-76.22357,-68.44104,-64.29553,-73.63389,-75.94557,80.8192358,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.18613861,19.38613861
1514,-76.73849,-71.82465,-71.71696,-73.38632,-67.40639,-63.16619,-73.45226,-73.10525,80.8724966,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.19895166,19.39895166
1515,-75.07318,-72.72306,-71.12959,-72.43439,-67.01061,-63.01424,-74.22677,-71.81879,80.92601132,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.21176471,19.41176471
1516,-74.48246,-74.73774,-72.47051,-73.47136,-66.89783,-63.29325,-76.25883,-71.76789,80.97885036,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.22457775,19.42457775
1517,-75.70293,-76.76115,-77.17606,-76.44891,-66.81015,-63.85939,-78.93019,-71.26701,81.03085566,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.2373908,19.4373908
1518,-79.23211,-75.07027,-84.96273,-83.08598,-66.03507,-65.03665,-81.83414,-72.76529,81.08343005,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.25020384,19.45020384
1519,-84.31301,-73.19418,-77.15447,-82.52361,-64.63375,-66.74654,-87.09457,-74.14147,81.13678741,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.26301689,19.46301689
1520,-85.69641,-71.62376,-71.78889,-75.72279,-63.63809,-69.66599,-80.13968,-77.34187,81.19001794,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.27582994,19.47582994
1521,-78.49184,-70.91824,-70.14033,-72.75174,-63.77566,-72.30402,-76.3792,-81.60112,81.24222183,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.28864298,19.48864298
1522,-76.29088,-71.37024,-70.1582,-72.20312,-64.05837,-73.20114,-72.62353,-82.72839,81.29452491,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.30145603,19.50145603
1523,-74.92179,-73.14915,-72.04884,-73.38911,-65.13374,-70.62793,-71.44573,-84.7164,81.34568667,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.31426907,19.51426907
1524,-75.31149,-75.97858,-76.12479,-76.50163,-66.45951,-67.60391,-70.82687,-83.48418,81.39758921,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.32708212,19.52708212
1525,-78.24212,-79.43613,-82.79025,-82.7188,-67.85276,-66.25664,-70.67053,-80.69106,81.44904518,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.33989517,19.53989517
1526,-84.36159,-79.32778,-80.12294,-98.74214,-68.88659,-65.221,-72.30846,-77.63592,81.50231361,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.35270821,19.55270821
1527,-96.23085,-76.39737,-75.41219,-83.32089,-69.36604,-64.40346,-74.08051,-76.30312,81.55397272,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.36552126,19.56552126
1528,-84.41223,-74.74157,-73.12725,-77.88961,-69.92381,-64.49696,-77.31286,-75.18445,81.60645628,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.3783343,19.5783343
1529,-78.95261,-73.84289,-72.86398,-76.18604,-70.18468,-64.18914,-85.30332,-74.60718,81.6595273,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.39114735,19.59114735
1530,-76.92256,-74.74019,-73.9018,-76.48707,-70.77103,-63.68874,-83.5419,-73.91447,81.71240711,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.4039604,19.6039604
1531,-76.31059,-76.48666,-77.03078,-78.52255,-72.56504,-63.24113,-76.22884,-75.40907,81.76535606,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.41677344,19.61677344
1532,-77.8027,-76.85644,-86.10341,-87.59473,-72.35058,-63.00886,-72.23306,-74.59679,81.8191905,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.42958649,19.62958649
1533,-80.38676,-73.78706,-80.43689,-86.6721,-68.51353,-62.42928,-70.29482,-75.19357,81.8736217,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.44239953,19.64239953
1534,-83.04408,-70.91591,-73.57042,-77.14175,-65.61057,-62.29238,-69.43073,-74.98145,81.9273169,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.45521258,19.65521258
1535,-79.89339,-69.19544,-70.3222,-72.94733,-63.41303,-62.83897,-69.20885,-73.74216,81.97923589,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.46802563,19.66802563
1536,-75.92656,-68.44099,-69.64182,-71.41424,-62.40013,-63.85875,-69.33592,-71.86817,82.03190684,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.48083867,19.68083867
1537,-73.87505,-68.25378,-70.98213,-71.75307,-62.07045,-65.59783,-70.60764,-70.49982,82.08678293,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.49365172,19.69365172
1538,-73.28428,-68.41268,-74.99678,-74.05643,-62.69683,-67.23596,-72.3913,-69.41263,82.14041638,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.50646476,19.70646476
1539,-73.49032,-69.09969,-80.84988,-79.98299,-63.86208,-66.75855,-77.03735,-68.74995,82.19359899,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.51927781,19.71927781
1540,-75.04964,-69.88816,-76.52982,-93.03723,-65.93059,-64.85712,-81.31097,-68.90379,82.247298,0.36,915.5,8.5,13,8.5,5,0.5,13.6,8.5,21.9,17.5,14,1.8,21.53209086,19.73209086
